price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,age
18200,5,9915,2,6,2,84000.0,0,0,0,1,9,10,6.0
6500,35,6977,2,5,2,217000.0,0,1,0,2,8,8,18.0
8600,3,1078,0,6,2,116000.0,0,0,2,1,9,0,13.0
14999,13,2612,0,3,2,32000.0,4,0,0,1,0,5,4.0
19999,11,7847,0,6,2,43000.0,4,0,0,1,10,10,5.0
4999,7,9061,0,5,2,129448.0,0,0,1,2,5,10,12.0
3500,13,1264,0,3,2,30300.0,0,0,1,2,9,0,4.0
15600,33,6594,0,3,2,106700.0,0,0,0,1,12,0,4.0
14995,35,7206,0,3,2,81000.0,0,0,1,0,0,0,4.0
7500,30,54,2,6,2,164000.0,0,0,0,1,8,0,15.0
2500,13,2275,0,3,2,35000.0,0,0,1,0,9,10,4.0
11500,3,597,0,3,2,66628.0,4,0,2,3,9,0,6.0
9450,6,2690,2,3,2,55000.0,4,0,0,0,9,0,3.0
18488,10,3852,2,5,2,104906.0,0,0,2,1,10,1,6.0
8999,21,6429,2,6,2,117959.0,0,0,2,1,0,5,15.0
12999,7,9091,2,5,2,139336.0,0,0,1,1,11,8,5.0
15674,6,3446,2,3,2,51276.0,0,0,1,1,0,9,3.0
14999,10,3852,2,5,2,52520.0,0,0,0,1,10,10,7.0
8450,36,8944,2,3,2,99497.0,0,0,1,1,0,8,11.0
16999,6,8123,2,6,2,238986.0,0,0,0,1,10,10,17.0
24900,6,8030,0,6,2,32000.0,0,0,0,1,10,9,4.0
3900,10,3695,0,5,2,52000.0,4,0,1,1,0,1,4.0
16900,30,293,2,6,2,226000.0,0,0,0,1,10,10,4.0
4495,35,2562,4,3,2,164000.0,0,1,1,0,9,9,13.0
14500,21,6243,0,5,2,68700.0,5,0,1,1,9,8,7.0
4999,11,2080,0,5,2,32000.0,4,0,2,2,10,1,4.0
2700,13,2275,0,3,2,27000.0,0,0,1,0,9,10,4.0
6475,10,3680,0,6,2,195507.0,0,0,0,2,0,9,12.0
13500,11,7848,0,6,2,143000.0,0,0,2,1,10,9,8.0
12750,11,7919,2,6,2,226000.0,0,0,0,1,10,10,9.0
9500,27,1374,0,3,2,84000.0,0,0,1,1,9,8,5.0
17900,33,9680,0,3,2,60000.0,0,1,0,2,9,1,5.0
6500,8,5203,2,5,2,119156.0,0,0,1,2,5,8,8.0
3000,27,7357,0,3,2,58000.0,4,0,1,0,0,1,4.0
600,35,2044,5,3,2,216348.0,0,0,1,2,9,10,21.0
2500,13,2275,0,3,2,46000.0,4,0,1,0,9,0,4.0
19500,27,773,0,5,2,23364.0,4,1,2,0,3,10,7.0
2900,13,2275,0,3,2,18000.0,0,0,1,0,9,5,4.0
5500,10,3695,0,5,2,25000.0,4,0,0,1,0,5,3.0
11900,10,4448,2,6,0,119358.0,0,0,2,1,10,1,15.0
3900,4,3407,0,3,2,23000.0,4,0,1,2,0,10,2.0
11000,6,2022,3,6,2,35192.0,0,0,2,1,3,9,23.0
11745,6,8030,0,6,2,156388.0,0,0,2,1,10,10,9.0
30000,17,9654,0,5,2,13365.0,0,0,0,2,0,10,5.0
2650,11,1949,2,6,2,184141.0,0,0,2,1,10,10,26.0
15250,10,3852,0,6,2,97000.0,0,0,0,1,10,5,9.0
6795,35,2552,0,3,2,111000.0,0,0,1,0,9,0,9.0
2200,10,4448,2,6,2,149963.0,0,0,2,1,10,6,25.0
799,7,6972,0,3,2,133530.0,0,1,1,2,4,7,17.0
6000,3,9737,2,5,2,205000.0,0,2,0,2,0,4,13.0
6000,3,9733,2,5,2,205000.0,0,2,0,2,0,4,13.0
999,27,7748,0,3,2,156527.0,0,0,1,2,9,9,13.0
3000,7,6967,0,3,2,109000.0,0,0,1,0,2,5,15.0
6995,36,1603,0,4,2,66164.0,0,0,1,0,9,10,12.0
9700,35,838,0,5,2,200116.0,0,0,0,2,0,9,20.0
10000,6,2585,2,6,2,127807.0,0,0,2,1,3,8,25.0
9450,35,6894,3,3,2,83156.0,0,2,1,0,4,1,8.0
4500,17,5875,2,5,2,171000.0,0,0,0,2,0,0,11.0
5500,33,4845,0,3,2,103000.0,0,0,0,1,0,9,11.0
25000,10,4055,0,6,0,75500.0,0,0,0,1,10,0,11.0
11295,27,1374,0,3,2,80148.0,0,0,1,1,9,0,5.0
5900,30,290,2,6,2,229000.0,0,0,0,1,8,10,13.0
13000,6,2585,2,6,2,85104.0,0,0,2,1,2,1,16.0
12000,10,7160,0,5,2,79.0,0,1,2,0,8,10,9.0
7500,6,1525,0,6,2,236109.0,0,0,2,1,10,0,12.0
10995,13,1340,0,3,2,90524.0,0,0,1,2,9,5,7.0
11745,6,8058,0,6,2,156388.0,0,0,2,1,10,10,9.0
5995,26,6212,0,2,2,101456.0,0,0,1,3,9,5,5.0
9200,27,7743,0,3,2,12000.0,5,0,1,2,9,5,3.0
4999,18,8477,0,3,2,119000.0,0,0,1,2,9,10,11.0
8900,4,9496,0,3,2,53000.0,5,0,1,2,9,0,4.0
6800,6,5446,0,5,2,125000.0,0,0,1,1,9,9,7.0
3999,22,6955,2,3,2,165000.0,0,1,1,2,4,0,17.0
6000,33,6594,0,3,2,148000.0,0,0,1,0,12,1,15.0
5500,10,4181,0,6,2,157000.0,0,0,2,2,10,10,14.0
12995,6,8605,0,6,2,157976.0,0,0,0,1,0,10,11.0
8000,11,9943,2,6,2,148961.0,0,0,0,1,0,5,17.0
15800,11,7848,0,6,2,150000.0,1,0,2,1,10,10,11.0
7000,4,5750,0,5,2,195000.0,0,0,1,2,9,2,8.0
10900,30,293,2,6,2,135000.0,0,0,0,1,8,9,17.0
1500,22,6118,2,3,2,145223.0,0,0,1,0,4,5,12.0
4000,13,6832,0,5,2,167000.0,5,0,0,2,0,8,15.0
26000,10,6388,0,6,2,19560.0,0,0,2,0,3,0,3.0
17999,6,2585,0,6,2,30469.0,0,1,2,1,2,8,24.0
6500,31,5930,2,6,2,196000.0,0,0,0,2,0,9,15.0
19995,6,8801,2,6,2,129516.0,0,0,0,1,0,8,8.0
20995,37,9778,2,4,2,63128.0,0,0,0,2,0,10,4.0
15200,10,6407,3,5,2,87775.0,0,0,2,2,3,5,7.0
8550,35,8735,2,3,2,248947.0,0,1,0,2,8,10,12.0
2999,10,4732,2,3,2,137000.0,0,0,1,2,9,8,17.0
15950,17,7292,0,3,2,34350.0,0,0,0,0,0,8,3.0
3999,32,9558,2,5,2,127000.0,0,0,0,2,0,9,16.0
16850,17,2242,0,3,2,39000.0,0,0,0,2,0,10,5.0
6997,18,4863,0,3,2,78517.0,0,0,1,2,9,0,6.0
3500,33,6637,1,5,2,192000.0,0,0,0,2,12,0,15.0
4750,6,2447,2,4,2,215341.0,0,0,0,2,8,10,13.0
2999,36,5584,2,3,2,149000.0,0,1,1,2,9,9,16.0
6550,10,3552,2,3,2,134357.0,0,0,1,2,0,5,8.0
5999,3,9730,0,5,2,153000.0,0,0,0,1,0,10,18.0
7900,18,7340,0,3,2,70865.0,0,0,1,0,9,9,7.0
6999,0,9007,0,5,2,169269.0,0,0,1,1,9,10,14.0
7950,6,3749,0,6,2,131106.0,0,0,2,1,11,8,23.0
1200,23,1700,1,5,2,100000.0,0,0,1,1,9,0,24.0
7997,11,9943,0,6,2,0.0,0,0,0,1,0,10,11.0
28000,6,8028,3,6,2,53000.0,0,0,0,1,10,10,3.0
1977,33,5812,0,3,2,148226.0,0,0,0,0,9,8,15.0
25000,6,8028,2,6,2,150000.0,0,0,0,1,10,10,5.0
4000,10,3536,2,5,2,98000.0,0,0,0,1,0,9,18.0
7950,10,4747,2,3,2,67313.0,0,0,1,0,4,10,6.0
7950,6,2706,0,3,2,117527.0,0,0,1,0,9,8,8.0
8950,27,7071,2,5,2,126168.0,0,0,1,2,5,1,7.0
4550,10,4761,2,3,2,136849.0,0,0,1,0,9,5,9.0
12500,33,5466,3,3,2,25000.0,4,0,0,2,12,5,3.0
4000,10,3722,2,5,2,161000.0,0,0,0,2,8,4,17.0
18998,30,173,2,5,2,100963.0,0,0,0,1,10,0,7.0
18998,30,2932,2,6,0,191564.0,0,0,0,1,10,1,15.0
16998,10,4191,2,5,2,96848.0,0,0,0,1,10,1,7.0
10900,35,9320,0,6,2,140503.0,4,0,0,1,8,1,8.0
4900,13,2283,2,3,2,26188.0,4,0,1,0,3,9,5.0
4900,14,1250,0,3,2,51670.0,4,1,1,0,9,5,3.0
8900,10,4948,0,3,2,40062.0,0,0,0,2,9,10,5.0
18675,17,7289,2,3,2,42074.0,0,0,0,1,0,5,2.0
5900,27,1374,2,3,2,57075.0,4,0,1,2,9,10,7.0
18875,10,3695,2,5,2,83823.0,0,0,1,1,0,10,5.0
6975,27,7743,2,3,2,34611.0,4,0,1,2,9,1,2.0
34275,17,9599,2,5,2,27403.0,0,0,0,1,0,0,2.0
6900,15,5056,2,5,2,103211.0,4,1,2,0,9,9,7.0
11675,11,1222,2,5,2,113417.0,0,0,0,1,0,10,8.0
24995,33,6594,2,5,2,32889.0,0,0,0,2,0,5,4.0
24500,10,9170,3,5,2,13900.0,1,0,2,1,11,10,2.0
11375,35,7810,2,5,2,135907.0,0,0,1,1,11,9,8.0
8900,2,1118,2,3,2,67460.0,4,0,0,0,9,9,5.0
9500,5,2801,3,5,2,137000.0,0,0,0,1,9,8,12.0
22995,23,1885,0,3,2,29500.0,0,0,0,0,9,9,5.0
5900,6,2698,2,3,2,55044.0,4,0,1,0,9,0,4.0
16995,6,8047,2,6,2,106125.0,0,0,0,1,8,10,9.0
29000,35,8721,0,5,2,64000.0,1,0,0,1,10,9,5.0
15900,17,9599,2,5,2,163943.0,0,0,0,1,0,0,9.0
14700,27,1374,0,3,2,25332.0,0,0,1,2,9,0,3.0
7999,14,1254,0,3,2,84855.0,0,0,1,0,9,9,5.0
7750,35,7837,3,5,2,134000.0,0,0,1,1,11,4,16.0
9450,35,6962,3,3,2,83156.0,0,2,1,3,4,1,8.0
36000,10,6388,3,6,2,15000.0,0,0,2,0,3,5,1.0
3800,3,587,2,5,2,141322.0,0,1,2,2,3,9,13.0
9995,6,5452,0,5,2,81164.0,0,0,1,1,9,8,7.0
29000,2,7535,3,5,2,77180.0,0,1,0,2,9,10,8.0
7995,10,4341,2,5,2,179311.0,0,0,2,1,10,10,7.0
5995,10,3976,2,6,2,306503.0,0,0,2,1,10,3,11.0
6995,6,3461,2,3,2,150459.0,0,0,1,2,0,9,5.0
6995,14,9409,2,3,2,171756.0,0,0,1,2,0,10,7.0
5200,6,5719,0,6,2,100000.0,0,1,0,1,8,0,22.0
5500,27,4900,2,5,2,125000.0,0,1,0,2,8,0,19.0
19500,10,3852,2,6,2,64200.0,0,0,0,1,10,3,10.0
24998,6,8123,0,6,0,181787.0,0,0,0,1,10,0,14.0
6995,27,7357,0,3,2,118802.0,0,0,0,1,0,1,9.0
5495,13,2612,2,3,2,124577.0,0,0,1,1,0,9,15.0
16998,35,7781,0,6,2,206777.0,0,0,0,1,0,9,7.0
9700,20,5290,0,5,2,111136.0,0,0,1,1,9,9,13.0
9500,27,6099,3,5,2,105000.0,0,0,1,1,9,10,8.0
6500,6,2585,2,6,2,114300.0,0,0,2,0,3,8,24.0
5999,3,985,3,5,2,136000.0,0,0,0,1,9,5,12.0
3999,35,2061,0,5,2,142059.0,0,0,1,2,9,9,15.0
5999,14,8353,0,3,2,90435.0,0,0,1,1,9,5,8.0
12000,14,7636,0,3,2,97000.0,0,0,0,2,0,6,5.0
5200,30,45,0,6,2,217000.0,0,1,0,2,10,10,17.0
27995,6,8030,0,6,2,72965.0,0,0,0,1,10,0,3.0
9500,17,2243,0,3,2,130200.0,0,0,0,1,0,8,5.0
16000,8,2223,0,5,2,61000.0,0,0,2,1,9,5,8.0
6995,27,7391,0,3,2,138243.0,0,0,1,0,0,9,8.0
5995,24,6075,0,5,2,163055.0,0,0,0,2,0,9,10.0
11995,35,8721,0,3,2,167523.0,0,1,0,0,10,9,15.0
5995,35,856,2,6,2,231499.0,0,0,0,2,0,9,15.0
8995,13,1264,0,3,2,112713.0,0,0,1,2,9,8,8.0
10995,6,8801,2,6,2,162999.0,0,0,0,1,0,5,13.0
13995,17,9641,2,5,2,150487.0,0,1,0,2,6,1,9.0
6995,18,4855,1,3,2,75383.0,0,0,1,0,9,0,9.0
11995,6,8605,2,6,2,163100.0,0,0,0,1,0,9,8.0
6995,13,1272,2,5,2,162664.0,0,0,1,2,9,9,11.0
6995,36,5185,3,3,0,167498.0,0,0,1,0,9,8,6.0
4995,13,2347,2,3,2,160954.0,0,1,1,3,4,0,18.0
8600,18,8413,2,3,2,110367.0,0,0,0,2,0,1,7.0
9650,18,6570,0,3,2,101324.0,0,0,1,2,9,10,5.0
5995,11,9977,2,6,2,195085.0,0,0,2,1,0,5,16.0
18995,11,7938,2,6,0,198557.0,0,0,0,1,10,1,14.0
8995,33,5506,2,3,2,140374.0,0,1,0,0,9,9,10.0
5995,3,9730,0,5,2,162538.0,0,0,0,2,0,2,16.0
8850,35,2053,0,3,2,106543.0,0,0,1,1,9,0,7.0
8290,14,8342,0,3,2,66501.0,0,0,1,2,9,9,9.0
8995,6,3466,0,3,2,104885.0,0,0,1,1,0,0,9.0
6995,13,2296,2,3,2,128451.0,0,0,1,0,9,0,12.0
999,7,6966,0,3,2,119296.0,0,0,1,2,4,9,13.0
5995,10,7171,2,5,2,98071.0,0,0,2,2,8,10,18.0
6995,8,5203,2,5,2,160501.0,0,0,1,1,5,0,8.0
13990,30,40,0,6,2,158000.0,0,0,0,1,10,1,7.0
8999,13,7311,0,5,2,159226.0,0,0,0,1,8,8,11.0
9975,11,40,2,6,2,106186.0,0,0,0,1,10,10,16.0
14995,6,1996,0,6,2,95000.0,0,0,2,1,3,4,9.0
7000,10,6381,0,6,2,165930.0,0,0,2,2,2,4,26.0
18500,27,6758,0,5,2,39930.0,0,0,0,1,0,5,5.0
15500,27,769,0,5,2,37730.0,0,1,2,0,4,5,17.0
25788,6,8100,0,6,0,99130.0,0,0,0,1,8,10,6.0
5800,14,8350,2,5,2,117324.0,0,0,1,2,9,1,7.0
3000,28,6279,0,5,2,133000.0,0,0,1,1,5,8,20.0
14900,17,9599,2,5,2,149167.0,0,0,0,1,0,3,12.0
4800,35,7810,0,5,2,143000.0,0,0,1,1,11,9,16.0
22975,30,290,0,5,0,119546.0,0,0,0,1,8,10,8.0
9500,17,9599,0,5,2,151000.0,0,0,0,2,0,9,15.0
5700,9,906,0,3,2,62000.0,4,1,1,0,4,1,6.0
4500,17,2469,3,3,2,13500.0,0,0,1,2,0,0,9.0
5950,10,4732,3,3,2,36000.0,0,0,1,1,4,9,5.0
2700,10,6346,2,5,2,140000.0,0,1,1,0,3,8,20.0
9950,9,933,0,3,2,51580.0,0,0,1,1,0,0,4.0
288,27,1374,0,3,2,40277.0,0,0,1,2,9,9,2.0
11500,6,8123,2,6,2,170000.0,0,0,0,1,10,10,11.0
700,10,4732,1,3,2,221000.0,0,1,1,0,9,1,20.0
5890,6,8605,2,6,2,136801.0,0,0,2,1,0,1,16.0
12995,35,8727,2,5,2,182000.0,0,0,0,1,10,9,13.0
9950,3,9730,0,5,2,105621.0,0,0,0,1,0,9,11.0
3150,11,7848,2,6,2,163000.0,0,0,2,1,8,8,17.0
4450,36,9054,0,5,2,133100.0,0,0,0,0,0,10,14.0
7995,6,8028,2,5,2,146000.0,0,0,2,1,8,10,12.0
8900,5,2792,2,5,2,37662.0,4,0,2,2,9,0,7.0
4900,36,5629,2,3,2,65280.0,4,0,1,0,9,8,5.0
5750,18,6565,2,3,2,84778.0,4,0,1,2,9,10,5.0
4998,35,2537,2,3,2,44442.0,4,0,1,0,9,5,4.0
4975,35,2537,2,3,2,86722.0,4,1,1,0,9,9,6.0
3995,27,9506,2,3,2,98783.0,4,1,1,0,9,0,9.0
3700,13,1299,2,5,2,245359.0,0,0,1,2,9,9,16.0
4995,14,3299,2,3,2,65557.0,0,0,1,0,9,5,7.0
7950,36,1608,3,4,2,51.0,0,0,1,2,2,2,5.0
5900,6,2698,2,3,2,48147.0,4,0,1,0,9,1,4.0
4950,8,2913,2,3,2,26695.0,4,0,1,2,9,9,5.0
4750,7,251,2,5,2,42446.0,0,0,1,2,9,1,9.0
7900,36,5629,2,3,0,50015.0,0,0,1,0,9,0,7.0
4999,18,4859,3,3,2,94.0,0,0,1,1,9,2,10.0
10475,18,6565,3,3,2,28.0,0,0,1,1,9,1,4.0
15500,18,6565,0,3,2,40900.0,0,0,1,1,9,1,2.0
5495,27,7774,0,3,2,99021.0,4,0,1,1,9,10,7.0
5995,27,6328,0,5,2,136377.0,0,0,0,1,0,5,11.0
4995,7,494,2,5,2,160270.0,0,0,2,2,9,10,14.0
7995,6,3461,2,3,2,124649.0,0,0,1,0,0,5,8.0
2995,5,8595,2,6,2,142680.0,0,0,1,1,9,8,23.0
14995,7,9061,2,5,2,67586.0,0,0,1,2,5,5,6.0
5495,10,3587,2,5,2,145019.0,0,0,0,0,0,9,12.0
8950,10,4740,0,3,2,63380.0,0,0,1,2,9,10,5.0
16800,10,3119,0,6,2,82571.0,0,0,2,1,11,10,6.0
4900,8,5702,0,5,2,141000.0,0,0,1,2,0,8,10.0
1995,35,2158,2,3,2,173000.0,0,1,1,0,3,1,19.0
13500,6,5452,0,5,2,92512.0,0,0,1,0,9,9,6.0
4200,22,430,2,3,2,95298.0,5,0,1,0,9,5,8.0
999,27,7748,0,3,2,156527.0,0,0,1,2,9,5,13.0
10275,8,2921,0,3,2,79018.0,0,0,1,2,9,5,5.0
13490,35,841,3,5,2,190.0,0,0,0,1,0,9,10.0
19500,8,290,0,5,0,220000.0,0,0,0,1,8,10,14.0
4500,3,573,3,5,2,180000.0,0,1,0,2,9,0,17.0
14200,17,9599,2,6,2,140000.0,0,0,0,1,0,9,11.0
4995,3,634,2,5,2,160000.0,0,0,2,2,9,10,16.0
5000,36,6701,0,3,2,91600.0,0,0,1,0,9,9,12.0
3750,17,5906,0,5,2,173478.0,0,0,1,2,0,1,15.0
6500,13,4693,0,3,2,157000.0,0,0,1,0,4,9,8.0
8375,10,8856,3,5,2,95.0,0,0,1,1,9,10,7.0
7995,18,8443,2,3,2,69910.0,0,0,1,0,9,10,8.0
22840,6,3802,2,6,2,43073.0,0,0,2,1,11,10,3.0
4890,0,484,2,5,2,165509.0,0,0,1,2,9,0,16.0
14813,35,2537,2,3,2,65139.0,0,0,1,0,9,0,4.0
4995,27,4906,2,5,2,217500.0,0,0,0,2,8,10,15.0
29995,23,2377,0,1,2,124808.0,0,0,2,2,3,5,15.0
6495,10,3552,2,5,2,144299.0,0,0,1,2,0,0,8.0
19999,30,40,0,6,2,0.0,0,0,0,1,8,9,8.0
2500,7,2490,2,5,2,199916.0,0,0,1,1,3,2,21.0
5995,10,3583,2,3,2,154150.0,0,0,1,2,0,8,8.0
1000,10,4181,5,6,2,285000.0,0,0,2,1,8,10,12.0
6995,3,9723,2,3,2,204701.0,0,0,0,2,0,0,9.0
9799,27,1419,0,3,2,81000.0,0,0,1,2,9,8,7.0
6995,8,5223,2,5,2,151000.0,0,0,1,1,11,1,5.0
12400,3,549,2,5,2,78905.0,0,0,2,2,9,1,5.0
6995,37,7579,2,3,2,112895.0,0,0,1,2,9,9,8.0
11500,6,8030,2,6,2,150600.0,0,0,2,1,8,1,9.0
8700,18,7725,2,5,2,94570.0,0,0,1,2,5,2,5.0
9495,18,8443,0,3,2,108761.0,0,1,1,0,9,5,4.0
11745,6,8058,0,6,2,15388.0,0,0,2,1,10,10,9.0
2025,6,8801,2,6,2,151000.0,0,0,0,1,0,4,25.0
5495,3,587,2,5,2,127049.0,0,0,2,0,9,5,13.0
5700,36,5622,0,3,2,113400.0,0,1,1,1,9,0,6.0
4700,3,9706,0,5,2,124734.0,0,0,0,1,0,0,16.0
11000,10,3852,2,6,2,170000.0,0,0,0,1,10,10,8.0
6995,10,3283,0,5,2,132900.0,0,0,1,1,0,0,7.0
11950,10,8669,0,6,2,123456.0,0,0,0,1,8,10,12.0
13500,11,7919,0,6,2,177000.0,0,0,0,1,10,5,16.0
4999,33,1596,0,5,2,171414.0,0,0,0,2,0,0,13.0
4000,30,290,2,6,2,170000.0,0,0,0,1,8,10,24.0
16000,33,5506,2,3,2,71777.0,0,1,0,0,9,0,9.0
5500,30,290,2,6,2,211000.0,0,0,0,1,8,10,15.0
13995,6,2005,0,5,2,44942.0,0,0,2,1,3,0,6.0
14088,10,6346,2,5,2,52779.0,0,1,2,2,3,5,6.0
11988,13,2342,2,3,2,52460.0,0,0,1,0,9,9,8.0
3995,36,5584,0,3,0,271914.0,0,1,1,0,9,5,14.0
4490,21,6429,3,6,2,161836.0,0,0,0,1,0,10,15.0
2695,28,5198,0,5,2,126272.0,4,0,1,0,9,10,17.0
14788,27,7743,2,3,2,38816.0,0,0,2,0,9,9,4.0
9988,6,2686,2,3,2,75716.0,0,0,1,0,9,1,6.0
4250,13,6531,2,5,2,222235.0,0,0,1,2,5,10,12.0
18000,30,672,2,5,0,169847.0,0,0,0,1,10,9,14.0
1500,10,3852,1,6,2,128407.0,0,0,0,1,8,8,19.0
2000,8,755,1,6,2,144000.0,0,0,2,1,11,10,19.0
8990,27,7357,0,3,2,121635.0,0,0,1,2,0,5,4.0
27000,30,290,0,6,2,62500.0,0,0,0,1,10,1,5.0
700,0,5526,0,3,2,148796.0,0,0,1,3,3,10,24.0
4290,33,6594,2,3,2,243000.0,0,0,0,2,4,9,15.0
2500,7,6966,2,3,2,87000.0,0,0,1,1,9,0,19.0
7500,6,8605,2,6,2,251285.0,0,0,0,1,0,10,13.0
14900,10,4009,0,6,2,79355.0,0,0,0,1,8,9,15.0
5000,6,8801,2,6,2,210000.0,0,0,0,1,0,9,20.0
4850,6,5444,2,5,2,80877.0,0,0,1,2,9,10,10.0
5500,8,5223,0,5,2,238300.0,0,0,1,1,5,10,6.0
6850,27,7768,3,3,2,66.0,0,0,1,2,9,10,8.0
6495,35,838,0,5,2,250398.0,0,0,0,2,0,8,18.0
995,24,7606,0,5,2,173382.0,0,0,1,2,9,10,20.0
6800,10,3197,0,0,2,196143.0,0,0,2,1,1,10,18.0
29667,10,3852,0,6,2,41350.0,0,0,0,1,8,0,7.0
3800,11,9943,2,6,2,202000.0,0,0,0,1,0,10,18.0
34000,6,1996,4,6,2,3396.0,0,0,2,0,3,8,4.0
21900,10,4047,2,5,0,243000.0,0,0,0,1,10,10,7.0
17500,33,6611,2,3,2,60000.0,0,0,0,2,12,9,5.0
16986,17,5243,0,3,2,61410.0,0,0,0,2,0,8,4.0
8250,6,8030,2,6,2,177000.0,0,0,0,1,8,10,26.0
38000,10,4386,0,6,0,88100.0,0,0,0,1,10,9,4.0
23986,15,7079,3,5,2,19117.0,0,0,2,1,0,1,4.0
28998,35,9320,0,6,2,61000.0,0,0,0,1,8,5,4.0
18998,30,672,2,5,0,245000.0,0,0,0,1,8,8,9.0
6990,8,5203,0,5,2,93198.0,0,0,1,1,5,8,8.0
19986,14,5124,0,5,2,39308.0,0,0,2,2,3,10,4.0
20500,30,40,0,6,2,71000.0,0,0,0,1,8,10,4.0
8375,33,5464,3,3,2,63.0,0,0,0,1,9,5,4.0
13900,11,7848,2,6,2,123000.0,0,0,0,1,10,9,11.0
26900,35,8721,0,5,2,59300.0,0,0,0,1,8,9,5.0
9595,17,9599,3,5,2,189000.0,0,1,2,1,10,1,12.0
4695,13,1264,0,3,2,140000.0,0,0,1,2,3,9,13.0
13500,14,8342,2,5,2,67000.0,0,0,1,1,9,1,4.0
3500,24,5263,2,6,2,141700.0,0,0,2,1,9,1,13.0
1500,10,4777,1,3,2,168891.0,0,1,1,0,4,5,17.0
2000,10,4488,1,6,2,232000.0,0,0,0,1,8,1,20.0
4500,10,3553,2,5,2,155000.0,0,0,0,2,0,10,12.0
10998,27,7368,0,3,2,109813.0,0,0,0,2,0,10,6.0
14500,10,4047,2,6,2,185843.0,0,0,0,1,10,0,9.0
3900,35,2537,0,3,2,162523.0,0,0,1,0,9,2,12.0
4499,35,7833,2,5,2,163000.0,0,0,0,1,5,1,15.0
4995,33,9255,4,5,2,160000.0,0,0,1,1,0,3,14.0
9000,10,4086,2,6,0,91000.0,0,0,0,1,8,8,20.0
4000,17,5906,2,5,2,160000.0,0,0,0,2,0,4,10.0
8900,0,9014,0,5,2,152836.0,0,0,0,2,9,5,8.0
30900,11,7919,2,6,0,105808.0,0,0,0,1,10,10,7.0
2900,27,7743,2,3,2,159000.0,0,0,1,0,9,10,12.0
6500,13,2347,1,3,2,118000.0,0,1,1,3,3,5,11.0
8995,8,2862,3,5,2,50000.0,0,0,2,1,10,0,14.0
3300,36,6449,0,3,2,92000.0,0,0,0,2,2,4,15.0
8995,8,2862,3,5,2,48000.0,0,0,2,1,10,5,12.0
10995,13,2612,0,3,2,139857.0,0,0,1,1,0,2,7.0
16950,8,2203,0,6,2,56000.0,0,0,2,2,9,0,7.0
6995,13,2322,0,3,2,107800.0,0,0,1,2,9,5,9.0
8795,13,1302,3,3,2,131459.0,0,0,1,1,9,10,8.0
9995,14,8373,3,3,2,93599.0,0,0,1,2,9,9,5.0
2500,17,5229,2,5,2,242688.0,0,0,0,1,0,1,19.0
7995,27,7773,4,3,2,112000.0,0,0,1,2,9,0,7.0
2650,27,1374,2,3,2,104000.0,4,0,1,2,9,2,14.0
2700,10,4732,0,3,2,140000.0,0,0,1,0,12,2,13.0
3300,3,990,2,6,2,175000.0,0,0,2,1,9,9,21.0
23986,10,4729,0,5,2,42926.0,0,0,0,1,0,10,3.0
7495,8,2914,0,3,2,77635.0,0,1,1,1,9,0,6.0
16995,3,9694,3,3,2,49000.0,0,0,0,2,0,9,5.0
4000,35,2035,2,3,2,173000.0,0,0,1,2,9,1,12.0
11900,10,3047,0,6,2,148162.0,0,0,2,1,11,10,8.0
12900,10,3123,2,6,2,109566.0,0,0,2,1,11,10,8.0
10900,10,3058,0,6,2,133879.0,0,0,2,1,11,10,11.0
10900,10,3575,2,3,2,66975.0,4,0,0,2,10,5,6.0
14900,17,5240,2,5,2,30235.0,4,0,0,1,0,2,6.0
18750,13,1345,0,3,2,6523.0,4,0,1,1,9,8,2.0
2700,5,2943,2,6,2,106696.0,4,0,1,1,9,1,15.0
7900,25,2526,2,3,2,27519.0,4,0,1,0,2,4,11.0
19900,10,3976,2,6,2,27960.0,4,0,0,1,10,8,4.0
8400,25,2505,2,3,2,47544.0,4,1,1,0,12,8,6.0
10500,0,9271,2,3,2,57016.0,4,0,1,2,9,10,9.0
6150,10,3695,2,6,2,111850.0,0,0,0,1,0,9,15.0
6300,35,7206,0,3,2,107.0,0,0,0,1,0,8,17.0
10900,11,9964,2,6,2,118445.0,0,0,0,1,0,8,13.0
6490,0,9271,2,3,2,113528.0,0,0,1,0,9,0,12.0
21900,17,9664,2,5,2,61802.0,0,0,0,1,6,0,5.0
9999,13,2286,2,3,2,23931.0,4,0,1,0,3,8,7.0
5900,10,3976,2,6,2,143406.0,0,0,0,1,8,1,15.0
3495,8,5203,2,5,2,187000.0,0,0,1,1,5,4,11.0
22499,10,8672,2,6,0,158375.0,0,0,0,1,10,5,8.0
26999,10,8672,2,6,0,179482.0,0,0,0,1,10,5,7.0
25000,30,672,2,5,0,212762.0,0,0,0,1,10,9,10.0
19999,30,672,2,5,0,172318.0,0,0,0,1,10,10,13.0
27999,10,8676,2,6,0,123032.0,0,0,0,1,10,10,5.0
32000,6,8028,3,6,2,29613.0,0,0,0,1,10,10,3.0
9950,27,4903,2,5,2,109045.0,0,0,0,1,10,10,14.0
8500,11,7848,2,6,2,161555.0,0,0,0,1,10,8,20.0
4900,10,3852,2,6,2,133800.0,0,0,0,1,8,5,13.0
16999,37,9437,3,4,2,79714.0,0,0,0,1,12,0,5.0
